iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1,1636,1.1005580425262451,0.13427002511540093,0.15104413032531738,0.011771320008683408,False,gini,30,log2,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.545011437706244,0.5857471619182459,0.5719248228517603,0.5161155466303801,0.5723227082413129,0.5582243354695887,0.024866460181747235,78,0.7146740561371432,0.7183167509035102,0.6820599217046811,0.7077357969755871,0.6890064286474246,0.7023585908736693,0.014321760421151688
1,1636,1.226442527770996,0.05874961261930407,0.15171480178833008,0.01768532913896299,False,gini,30,log2,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5369247546073082,0.5879410876784347,0.5583215761067875,0.5136457703120544,0.5749770131937965,0.5543620403796762,0.026570965462776062,85,0.6956294236799859,0.6946904218236373,0.664881154985333,0.6890053313698669,0.672296897867825,0.6833006459453296,0.012446921786210029
1,1636,1.1912241458892823,0.09618028660621238,0.17189302444458007,0.02341086686754318,False,gini,,log2,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5385370941398222,0.5864133653010912,0.5557974186039417,0.5136457703120544,0.574615753658225,0.5538018804030269,0.02586980988392094,91,0.6957984931769533,0.6964454404636696,0.6680235371237903,0.6887197863333214,0.6706167572435117,0.6839208028682493,0.012253138409396873
1,1636,0.8791112899780273,0.08586426841392666,0.08937420845031738,0.01323264559156871,True,gini,30,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5477803205116111,0.6032988222849238,0.5884558350253867,0.515546111957407,0.5720729941760299,0.5654308167910717,0.031010577616159645,56,0.920301792537392,0.9262614208461329,0.9201093768516423,0.9190138797492944,0.9108342418406782,0.919304142365028,0.004937021360840372
1,1636,1.5194638252258301,0.041327950609068444,0.1263833999633789,0.021269098200191447,False,entropy,,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5293807794971648,0.6055682422754727,0.5810256899960503,0.5245184839575364,0.5654242290654767,0.5611834849583401,0.030781286738798642,70,0.9743273982431234,0.9712182641484722,0.9693507110933204,0.9662051917115583,0.9644512541636039,0.9691105638720157,0.003517549895836811
1,1636,0.9101786136627197,0.07660859676181402,0.09636192321777344,0.012263599109194803,True,gini,,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5409700669581488,0.597202470234402,0.5825496239689698,0.5194832200654638,0.5724256206692837,0.5625262003792537,0.0283504664785633,66,0.9396421738456845,0.9436568892218408,0.9427297371662686,0.9357863829443985,0.9307249927485423,0.938508035185347,0.004766610462361512
1,1636,0.6777681827545166,0.0324548346966653,0.09449224472045899,0.01918348903274698,False,gini,30,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5419432512910696,0.6047098090216834,0.5969834898111692,0.5456193885168932,0.5759845294465055,0.5730480936174642,0.025705389117107083,48,0.9573884911680951,0.9582503983271421,0.9500271249483732,0.9549346674120301,0.9455886260763181,0.9532378615863918,0.004776024165748954
1,1636,1.3291726589202881,0.14457449662582722,0.12255253791809081,0.019602269540786484,False,gini,30,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5385996536141916,0.6117399635732698,0.590963195813729,0.5374361695798959,0.5786514978306383,0.5714780960823449,0.029298428344097235,51,0.9533859581112358,0.9582856909127934,0.9506339732220158,0.9521847795267527,0.9470479481504046,0.9523076699846404,0.0036709801468487436
1,1636,1.7363612651824951,0.11610681172431023,0.1364755630493164,0.023992468344682803,True,gini,30,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5476581854982105,0.611580921313218,0.5811513811346796,0.5128253443410006,0.5621156345361236,0.5630662933646464,0.03299456326023023,63,0.9208455008185434,0.9240870885663627,0.9245666770393651,0.9189397486444804,0.9084638354233263,0.9193805700984156,0.005840590087095864
1,1636,0.859559154510498,0.12088250780160698,0.08269457817077637,0.014983315142296944,False,gini,,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5482703117878206,0.6056014970908724,0.5871449606969755,0.5367222044376811,0.5592773956043646,0.5674032739235428,0.025386085216680357,54,0.9750272832430421,0.9681701382593136,0.9671824863861348,0.9667466710965015,0.9628405938188308,0.9679934345607645,0.003956515519285817
1,1636,1.2189659595489502,0.06566684800781501,0.12317357063293458,0.008223990458425803,False,gini,,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5499633757789313,0.6055252076719758,0.5896498398652523,0.5376037307456116,0.5712805700283625,0.5708045448180268,0.024889935943761238,52,0.9734331710453489,0.9704233847915238,0.97027803267914,0.9690250099927794,0.9635582450886933,0.969343568719497,0.003235290466106447
2,3272,4.065420198440552,0.37664252635338585,0.3019425392150879,0.12763030986397747,False,gini,30,sqrt,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5727365404652517,0.5621640782721045,0.5603974985073551,0.5421444146169377,0.5668039657709453,0.5608492995265187,0.01028173170248508,72,0.7973845820202564,0.7820189193376297,0.7879956656510997,0.7809414084223509,0.7869603122325087,0.787060177532769,0.0058366438770178514
2,3272,1.2571829795837401,0.1844727777372182,0.231068754196167,0.11043512740200556,False,gini,30,log2,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5705321278695508,0.5609544419445313,0.560834760578017,0.5292230095473743,0.5857142664985948,0.5614517212876136,0.018495635547371027,68,0.6560124122937524,0.6693310188203955,0.6630637173683986,0.6738185735029609,0.6680202620016915,0.6660491967974398,0.006077315177226708
2,3272,2.7446664333343507,0.43007528760841274,0.21369695663452148,0.1373580564674711,False,gini,,log2,3,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5652807552076666,0.5642634749881884,0.55697293469488,0.5283508176992016,0.5832480369729709,0.5596232039125815,0.017869856215694594,76,0.648271523675716,0.6616692651030617,0.6526380614532494,0.662678800268234,0.6585440491449684,0.6567603399290459,0.005502009068193313
2,3272,1.9929779529571534,0.4999368879452647,0.14311718940734863,0.02921826672672121,False,entropy,,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5684275305858723,0.5843222756758597,0.5651845387687656,0.542465419531505,0.600459360976407,0.5721718251076819,0.019458317391997257,50,0.9713429887501837,0.9641540542233256,0.9673821722147913,0.9683294428136223,0.9679355958512696,0.9678288507706385,0.002294114384306773
2,3272,2.3488051891326904,0.6699751319242412,0.40207881927490235,0.21826567325928709,False,gini,,log2,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.562908363961447,0.5591225303112742,0.5578251343399584,0.5400047562581503,0.5873016640627627,0.5614324897867186,0.015158423879630572,69,0.6512633952453915,0.6589173477403124,0.6559638328928564,0.6622531814245267,0.6608001596437504,0.6578395833893674,0.003903104554076856
2,3272,1.3933969974517821,0.5320042938390018,0.10400834083557128,0.029247252853422317,False,gini,,log2,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5727165183554301,0.5652032200950807,0.5589499387775709,0.5329557458738547,0.5866469434978252,0.5632944733199523,0.017759895685217957,60,0.6587097719461623,0.674901417353225,0.6677672373556901,0.6773507595460434,0.6731168373519907,0.6703692047106223,0.006626388926025516
2,3272,2.696226453781128,1.0740852859729322,0.13752670288085939,0.04098001555171778,False,gini,30,sqrt,3,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5686439422697167,0.5643593298412041,0.5525111885558864,0.5438483122725919,0.5819768975736981,0.5622679341026194,0.013175334602289954,67,0.8287128803167692,0.8085172317164386,0.8139126205445302,0.8094001040273046,0.8165360637845234,0.8154157800779132,0.007267815720968018
2,3272,5.642653131484986,0.8210911444813013,0.40052237510681155,0.047200934985885595,False,gini,,sqrt,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.573769941040291,0.560687237785266,0.5559982359389645,0.542796186577379,0.5683526600402725,0.5603208522764346,0.010689444164586248,73,0.8017399519616344,0.7840751589387047,0.795432596945922,0.7797957850277214,0.7890925356225028,0.7900272056992972,0.007840779518472195
2,3272,3.3830047607421876,0.8347908713669001,0.2038341999053955,0.07350594281118938,False,gini,,sqrt,3,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5601095153343592,0.5630632398788183,0.5614101224207219,0.5394427824637976,0.5754463322007214,0.5598943984596837,0.011597555693026599,74,0.7975489168560163,0.7875042554828395,0.7949989266724782,0.7819469388254324,0.7872777115911059,0.7898553498855746,0.005663253207394256
2,3272,2.7959146022796633,0.222402073438524,0.14763035774230956,0.0786653956234528,False,gini,30,log2,1,2,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5652062923501775,0.5598303332094386,0.5717927668606809,0.5526981754235685,0.5936711000959968,0.5686397335879725,0.014000273272687403,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,3272,2.537230396270752,0.2346429518314871,0.46785612106323243,0.04647028923003451,False,gini,30,log2,3,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5639397120914109,0.5647043440035175,0.5614732361522191,0.5352223738321359,0.5899953050127454,0.5630669942184058,0.017357646282086924,62,0.6477383563489423,0.6563965651274635,0.6551149859092154,0.6636286298436471,0.6601065062555379,0.6565970086969612,0.005338025096516288
2,3272,6.4888347625732425,0.9214541421652023,0.30399341583251954,0.09048521587015645,False,gini,30,sqrt,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5725117715769388,0.5644350275214209,0.5601663096231416,0.5455661761363231,0.579284571889621,0.5643927713494891,0.011489032506257027,58,0.832175249932624,0.8114874995582476,0.8179317166173796,0.8109980771858818,0.8168315728628611,0.8178848232313989,0.007663952660423594
2,3272,5.1143287181854244,0.3365905681244386,0.31073670387268065,0.052540952999703565,True,gini,30,sqrt,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5786614197588551,0.5805122244367744,0.5760637331226399,0.555120074339394,0.5773670835379487,0.5735449070391224,0.009328989143213527,46,0.9277519698273115,0.9057646665733817,0.9159116764584498,0.9178315992067275,0.9130866238873315,0.9160693071906405,0.007137186347835678
2,3272,1.689507293701172,0.23111212995997532,0.13196353912353515,0.04662419385773764,False,gini,30,log2,3,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5640033067231259,0.5631680481281335,0.5666922413190956,0.5252418706827651,0.5852231866608703,0.5608657307027981,0.019552178079428897,71,0.6457315797986787,0.6619915459387202,0.6519163274653703,0.6644302493004902,0.655337918077627,0.6558815241161773,0.006774256130408689
2,3272,4.046196985244751,0.5296868612547786,0.3507354259490967,0.05643815698925111,True,gini,,sqrt,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5809579893335826,0.5878757512974775,0.5801288415789425,0.5519324222394858,0.5802453603019622,0.5762280729502901,0.012487383688299682,42,0.9341426267381333,0.9180816897045351,0.927054075915984,0.92460385914379,0.9221922793403677,0.925214906168562,0.005356849231775077
2,3272,2.234564685821533,0.5766215486918592,0.15921030044555665,0.05990820002933524,True,gini,,sqrt,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5794070137136882,0.5893785412455551,0.5773993746961682,0.5597996075568674,0.5818347678735711,0.5775638610171699,0.009765452195258543,40,0.9293444296024759,0.9161858983351674,0.9239889078377133,0.9250818707676086,0.9240211291814202,0.923724447144877,0.004252398842077397
2,3272,4.927670669555664,0.8518725729830786,0.32027034759521483,0.026280044984932787,False,entropy,30,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.565904195434629,0.5840746918076642,0.5678533769994112,0.5491904347148706,0.6002105911271811,0.5734466580167512,0.01735396854332,47,0.9530624170045017,0.9482553477176289,0.9512274503860596,0.9498691543435066,0.9489780515729804,0.9502784842049354,0.0017089514830679075
2,3272,2.636664056777954,0.8511192178193483,0.2885451316833496,0.06035128387367583,False,gini,30,log2,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5628446002346928,0.5614446223107659,0.5689907985396714,0.5308452620999452,0.5917516457650364,0.5631753857900224,0.019487244642220708,61,0.6641258343171155,0.6665599845940445,0.6624018366154905,0.6749651896303486,0.6672090858201035,0.6670523861954205,0.004314435990973121
2,3272,2.9531225681304933,0.7821193337763002,0.27823762893676757,0.0550535804424086,False,gini,,log2,3,2,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5632018872536514,0.5615896198195093,0.5673447610531429,0.5343959167706172,0.5938183311229096,0.5640701032039661,0.018884620121065093,59,0.6676289067680747,0.6674325483475967,0.6629888603766317,0.6785858454044484,0.6673711546037191,0.6688014631000941,0.005192592528684119
2,3272,3.510764741897583,0.6005197526621695,0.1347808361053467,0.026870109918772565,False,gini,30,sqrt,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.571130183254284,0.5863903022585796,0.5764788561938683,0.5528776192709551,0.5857811604714291,0.5745316242898232,0.012259182305777768,45,0.962360232599431,0.954743942075086,0.9554704753742311,0.9577944370779105,0.9580723310369148,0.9576882836327147,0.002667346576265607
2,3272,5.353591108322144,0.6785958282963718,0.2602547168731689,0.06136095039393807,False,entropy,,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5563314271577969,0.5834527890397257,0.5739572879566887,0.549437020243251,0.6004906377481066,0.5727338324291138,0.018431567879442546,49,0.9732341103931672,0.964455220585687,0.9696010260910649,0.968006730413489,0.9671889723260058,0.9684972119618827,0.0028964243390609207
2,3272,1.7803189277648925,0.5071774849536714,0.13604063987731935,0.0242838598524569,True,gini,,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5727547956787581,0.5926037587621575,0.5742517750173487,0.5519974872906419,0.5874516381255964,0.5758118909749006,0.014116346225595258,44,0.9385428654143921,0.9249508925566723,0.930606457814571,0.9308940056591996,0.9298449425713703,0.930967832803241,0.004358477114618035
2,3272,6.234631299972534,0.6270964744947801,0.26851568222045896,0.045392521039834974,False,gini,30,sqrt,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.57400741466,0.5864600700142493,0.5727017700071845,0.5609703186278114,0.5868278756790573,0.5761934897976605,0.009666527861515999,43,0.9631366497926138,0.955166536184234,0.9581357369906308,0.955603817737911,0.9602863581505029,0.9584658197711786,0.002977122622508429
2,3272,3.966286563873291,0.41200658532097323,0.1359184741973877,0.043259942381013175,False,gini,,sqrt,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5733036366705392,0.5911502368399238,0.5725263834815988,0.5659071777137389,0.5934385303556226,0.5792651930122846,0.010968373068562284,37,0.9707976112841472,0.9663629666063889,0.9684179539633869,0.9661595996275205,0.9652806316135889,0.9674037526190065,0.0019842215602005335
2,3272,3.3102712631225586,0.29077771963222854,0.3230311870574951,0.08503513844210654,True,gini,30,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5817550814286183,0.5849915382252521,0.5831361253713827,0.5439761277253851,0.5990365857156608,0.5785790916932598,0.018373062424685317,39,0.9025237410766302,0.8907576663361019,0.8991144353273162,0.8987866662333185,0.8891983280218323,0.8960761673990397,0.005171850932068983
2,3272,3.303604173660278,0.8439843980791176,0.35004634857177735,0.12837519807420436,True,gini,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5823398454222942,0.5930237607857843,0.5753343435073006,0.5532958065455501,0.5954880162367279,0.5798963544995315,0.015164435071353148,35,0.9393748313079885,0.9274634707209113,0.9327898398765053,0.93175241061721,0.93127087082457,0.932530284669437,0.0038672730044714463
2,3272,2.293817329406738,0.3606549126810779,0.21886763572692872,0.06283321481200231,True,gini,30,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.584555652124981,0.5845966474972936,0.5880588490325838,0.5472419434599404,0.6016456558935869,0.5812197496016771,0.018116367870627672,33,0.8975287397422638,0.8943274563972389,0.895716098034608,0.898303426692603,0.8884221853434001,0.8948595812420228,0.0035054620924754414
2,3272,6.93084864616394,0.9353456981234537,0.34147038459777834,0.0393685121819356,False,gini,,sqrt,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5739950881079166,0.5868124092101973,0.5710322190432605,0.5626561081144991,0.5870561571033552,0.5763103963158458,0.009438464318303877,41,0.9696658741844822,0.9651592803227177,0.9676780584553274,0.9653337535225975,0.9660365854568745,0.9667747103883999,0.0016973900686967165
2,3272,3.299075794219971,0.3249613719874637,0.18700718879699707,0.08170448068937873,False,gini,,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.577213169281317,0.5930192356457148,0.5793638977500787,0.55759096232143,0.5943456644082167,0.5803065858813514,0.013305372079014735,34,0.9722640171260098,0.9640932812076087,0.9672940678088641,0.9686707324289817,0.9660166422389889,0.9676677481620907,0.002748609379766083
2,3272,5.0685052394866945,0.6151794636014455,0.3590210437774658,0.11889646207705099,False,gini,,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5831177472228526,0.590062425133191,0.578206733987817,0.5605719747140774,0.6028664081426645,0.5829650578401205,0.01393234724070707,32,0.9722060565759101,0.9635263261940086,0.9673314542781422,0.9682662832653528,0.9667507270865439,0.9676161694799914,0.0027945154454265164
2,3272,4.503986167907715,0.4537370018718555,0.2609069347381592,0.08858686984372399,False,gini,30,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.5771086072183395,0.5836053719492725,0.5767390634966011,0.5537238893364482,0.605964089888843,0.5794282043779008,0.016702848680279173,36,0.940729097778196,0.9352932632835615,0.9350354078160662,0.9351729820250416,0.9377633634423979,0.9367988228690528,0.0022089409292096913
2,3272,1.6263135433197022,0.7464028637021655,0.12684326171875,0.04853576291216969,False,gini,30,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.5824159798496922,0.5785166885501296,0.5716499420430413,0.5619822900681328,0.6010829235414131,0.5791295648104817,0.012985375531899131,38,0.9403296846766471,0.9359686813533731,0.9350548180684081,0.9363610582914896,0.9370878797502799,0.9369604244280396,0.001807887671935079
3,6544,15.43975076675415,2.2986520253870744,0.7824559688568116,0.08506130851465539,False,entropy,30,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6118127191092545,0.5800648630522817,0.6210014539407396,0.5710056764904291,0.6111727999276255,0.5990115025040661,0.01969074758868491,25,0.9188309989492832,0.9276768614031519,0.9306926284801276,0.9266665785222636,0.9210854701016452,0.9249905074912943,0.0043755858511875835
3,6544,15.575963354110717,1.9053437085016651,0.7952238559722901,0.17285457921248296,True,gini,30,sqrt,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6104261214923202,0.577851219459718,0.6166408428988321,0.5739074906108389,0.5822116053057986,0.5922074559535015,0.017719014981735705,31,0.9011391785235336,0.8991441967768459,0.9012525874444465,0.9038931371792257,0.8962408789540911,0.9003339957756286,0.0025427876204906414
